Reaction ID,SelenzymeRF
R09608,4.2.3.50;4.2.3.82;2.5.1.20;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.70;4.2.3.80;4.2.3.160;4.2.3.81;4.2.3.54;4.2.3.169;4.2.3.85;4.2.3.96;4.2.3.74;4.2.3.37;4.2.3.56|4.2.3.58;4.2.3.204;4.2.3.197;4.2.3.157;4.2.3.105;4.2.3.163;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.69;4.2.3.-|4.2.3.133;4.2.3.39;3.1.7.7|4.2.3.194;4.2.3.184;4.2.3.135;4.2.3.98;4.2.3.90;4.2.3.79;4.2.3.136;4.2.3.42;4.2.3.22;4.2.3.198|4.2.3.66;4.2.3.172;4.2.3.-|4.2.3.127
R08824,2.4.1.-|2.4.1.254;2.4.1.239;2.4.1.236;2.4.2.51;2.4.1.297;2.4.1.87;2.4.1.17;2.4.1.15
R12364,4.2.3.146;4.2.3.158;4.2.3.145;4.2.3.176;5.4.99.52;5.4.99.41;4.2.1.-|4.2.1.137;4.2.3.195;5.4.99.40;4.2.3.50;4.2.3.191;4.2.3.42;5.4.99.8;5.4.99.17;4.2.3.96;5.4.99.50;5.4.99.39;5.4.99.35;5.4.99.49;4.2.3.74;3.1.7.4;4.2.3.178;5.4.99.36;4.2.3.-|4.2.3.129;4.2.3.17;4.2.3.68;5.4.99.34;5.4.99.48;4.2.3.197;5.5.1.13;4.2.3.159;4.2.3.172;5.5.1.28;4.2.1.133;4.2.1.173;5.4.99.32;4.2.3.180;5.4.99.33;2.5.1.41
R08124,2.7.1.40;2.7.1.26;2.7.1.1
R11193,2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.98;2.1.1.123|2.1.1.124;2.1.1.80;2.1.1.297|2.1.1.298
R04368,3.6.1.59;3.6.1.62;5.4.2.8;2.5.1.75
R02976,2.7.1.91;2.7.1.40;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.7.1.20|2.7.1.74
R12452,1.13|1.13.12.19;1.13.12.24;1.14.11.71;1.2.2.4;1.13.12.6;1.13.11.27;1.13.11.46;1.13.11.83;1.14.12.1;1.14.11.49;1.14.11.46;1.2.3.4;1.7.3.3;1.2.3.3;1.14.11.72;1.14.11.74;1.14.11.6;1.13.12.13;1.13.12.5;1.14.11|1.14.11.-|1.14.11.12;1.14.11.52;1.14.11.26;1.14.11.4;1.14.11.75;1.14.11.17;1.14.11.33;1.14.11.20;1.14.11.32;1.14.11.31;1.14.11.36;1.14.11.1
R02670,1.11.1.6;1.11.1.21|1.11.1.6
R11790,3.2.1.101;3.2.1.152;3.2.1.11;3.2.1.20|3.2.1.70;3.2.1.22
R00081,1.7.2.1|7.1.1.9
R00256,3.5.1.1;6.3.5.4;3.5.1.3;3.5.1.122;3.5.1.4
R04744,4.2.1.134|4.2.1.17
R03417,3.1.1.4
R09250,2.5.1.87|2.5.1.91;2.5.1.85;2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;2.5.1.86;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.82;2.5.1.83;2.5.1.-|2.5.1.30;1.10.3.11;2.5.1.10
R06945,1.14.13.-|1.14.15.-|1.14.15.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.12;1.14.13.245;1.14.13.224;1.14.13.128;1.13.12.-|1.14.13.179;1.13.12.-|1.14.13.178;1.14.13.131;1.14.12.3;1.14.12.-|1.14.12.26;1.14.12.10
R07379,3.1.1.4
R11051,1.1.1.-|1.1.1.384;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04859,5.5.1.1|5.5.1.7;1.17.4.1
R01754,2.7.1.3;2.7.1.46;2.7.1.40;2.7.1.15;5.4.2.2
R01416,3.4.11.1|3.4.13
R12258,4.2.3.196|4.2.3.fr;4.2.3.31;4.2.3.34;4.2.3.42;4.2.3.45;4.2.3.183;4.2.3.44;4.2.3.35;4.2.3.33;4.2.3.185;4.2.3.103;5.5.1.13;4.2.3.19;4.2.3.28;4.2.3.-|4.2.3.131;4.2.3.18|4.2.3.29;4.2.3.147;4.2.3.30;4.2.3|4.2.3.32;4.2.3.193;5.5.1.12;5.5.1.14;4.2.3.140;4.2.3.141;4.2.3.190;2.7.7.91;3.6.1.10;4.2.3.189;2.7.7.50
R07499,1.3.1.72;1.14.13.72;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.12.1.3|1.12.1.5;1.7.1.14;1.6.3.2;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5
R05676,2.1.1.38;2.1.1.146;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.94;2.1.1.150;2.1.1.4;2.1.1.42;2.1.1.98;2.1.1.85;2.1.1.80;2.1.1.77
R12916,2.4.1.35;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.91;2.4.1.111;2.4.1.17|2.4.1.95;2.4.1|2.4.1.297;2.4.1.170;2.4.1.237;2.7.4.6
R06951,5.3.99.9;1.14.15.21;1.10.99.3|1.23.5.1;5.5.1.-|5.5.1.19;2.1.1.210;2.4.1.8|3.2.1.20|4.2.1.131;1.14.14.-|1.14.14.1
R08708,2.7.8.1;1.-.-.-|1.1.1.342;1.1.1.-|1.1.1.341|4.2.1.-;2.7.8.5;2.7.8.8;2.7.8.41;3.6.1.26;2.7.8.24;2.7.8.11;2.7.8.2
R01374,4.3.1.15;5.5.1.6;1.1.1.222|1.1.1.237|1.1.1.28;1.1.5.4
R02334,3.2.1.202;2.7.1.196;3.2.1.14
R12313,1.1.1.111|1.1.1.27
R05716,1.8.1.15;1.1.1.306|1.2.1.-|1.2.1.66;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11100,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R02584,3.1.4.15;3.1.3.48
R04913,2.6.1.27;4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6
R10741,1.14.11.13;1.13.11.15;1.13.11.1;1.14.13.1;1.13.11.16;1.14.14.36;1.13.11.-|1.13.11.3;4.1.1.68;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8
R10278,4.4.1.26;1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134
R01764,4.1.1.7;4.1.1.55;4.1.1.98;2.3.1|2.3.1.-|2.3.1.74
R13359,2.8.3.-|2.8.3.8;2.8.3.10;2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R12640,6.2.1.65;6.3.2.14;6.2.1.2;2.7.7.58;4.6.1.2;6.3.2.39;6.2.1.50;6.3.2.40;3.6.1.21;2.7.7.97;2.7.7.27
R11837,4.2.3.172;4.2.3.67;4.2.3.68;4.2.3|4.2.3.-|4.2.3.56;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.181;3.1.7.7|4.2.3.194;4.2.3.198|4.2.3.66;4.2.3.62;4.2.3.77;4.2.3.-|4.2.3.133;4.2.3.191;4.2.3.75;4.2.3.98;4.2.3.-|4.2.3.126;4.2.3.92;5.4.99.52;4.2.3.64;4.2.3.96;2.5.1.20;5.4.99.40;4.2.3.56|4.2.3.58;4.2.3.176;4.2.3.90;4.2.3.204;4.2.3.24;4.2.3.146;4.2.3.170;4.2.3.175;4.2.3.163;3.1.7.10;4.2.3.165;4.2.3.195;4.2.3.6;4.2.3.78;4.2.3.169;5.4.99.41;4.2.3.87;4.2.3.86;4.2.3.50;4.2.3.80;4.2.3.197;4.2.3.158;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.74;4.2.3.37;4.2.3.76;4.2.3.-|4.2.3.162;4.2.3.136;4.2.3.21;5.4.99.48;4.2.3.83;4.2.3.73;4.2.3.7;4.2.3.160;4.2.3.173
R11242,1.1.99.35;1.1.1.264;3.1.1.99;1.1.1.69;3.2.1.113;2.2.1.1;1.1.1.117;5.1.3.14;1.1.1.122;4.1.3.3
R01945,2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.140;2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;6.2.1.12;2.3.1.188;2.3.1.196;2.3.1.302;2.3.1.180
R07177,1.8.5.2;1.3.5.2|1.3.98.1
R12384,2.4.1.87;2.4.1.210;2.4.1.15;2.4.1.239;2.4.1.173;2.4.1.17
R12854,2.1.1.4;2.1.1.293;2.1.1.150;2.1.1.94;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.146;2.1.1.279;2.1.1.132;2.1.1.6;2.1.1.212;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.231;2.1.1.302;2.1.1.303;2.1.1.240;2.1.1.339;2.1.1.232;2.1.1.38;2.1.1.222
R07891,2.3.1.16
R08373,4.2.3.-|4.2.3.104;2.5.1.20;4.2.3.50;1.14.13.150;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.56;4.2.3.6;4.2.3.69;4.2.3.168;4.2.3.79;4.2.3.22;4.2.3.161;4.2.3.204;3.1.7.7|4.2.3.194;4.2.3.160;4.2.3.136;4.2.3.7;4.2.3.73;4.2.3.80;4.2.3.-|4.2.3.162;4.2.3.76;4.2.3.180;2.5.1.41
R01080,3.2.2.3;3.2.2.3|3.2.2.8;2.4.2.2|2.4.2.3|2.4.2.4
R04495,2.4.1.38;2.4.1.87;2.4.1.239;2.4.99.3;2.4.1.15;2.4.1.236;2.4.1.173;2.4.1.210
R07001,1.14.14.-|1.14.14.1
R01533,3.1.8.1|3.1.8.2;2.7.4.21|2.7.4.24;4.2.1.119;2.4.1.1;2.4.1.320;2.4.1.281;2.4.1.8;2.4.1.279;2.4.1.20;2.4.1.31;2.7.1.151;6.3.4.22;2.7.9.2
R10040,3.2.1.21
R06927,1.1.1.21|1.1.1.90;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91;1.1.1.1
R08540,4.2.3.56;4.2.3.77;2.5.1.20;4.2.3.75;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.67;3.1.7.7|4.2.3.194;4.2.3.78;4.2.3.-|4.2.3.104;4.2.3.6;4.2.3.123;4.2.3.68;4.2.3.181;4.2.3.198|4.2.3.66;4.2.3.56|4.2.3.58;4.2.3.89;4.2.3.57;4.2.3.137;4.2.3.-|4.2.3.129;4.2.3.76
R04575,5.4.2.2;2.4.1.159;2.4.1.87;2.3.1.241;2.4.1.15
R01669,6.3.2.17;1.5.1.3;1.5.1.3|1.5.1.33;2.4.99.6;1.2.1.106
R10874,2.4.1.317;2.4.1.159;2.4.1.236;2.4.1.331;2.4.1.-|2.4.1.289;5.1.3.2;2.4.1.325;2.4.1.277;2.4.1.-|2.4.1.330;2.4.1.353;2.4.1.278;2.4.1.241;2.3.1.241;2.3.1.242;2.4.1.46;2.4.2.27;2.4.1.302
R07174,1.7.2.8;1.7.2.7;1.7.2.1|7.1.1.9;1.11.1.5;1.7.2.1;1.20.2.1|1.20.9.1;1.7.2.3;1.7.3.6;1.1.2.8;1.17.2.2;1.8.2.2;1.1.2.6;1.8.2.3;1.1.2.9
R12873,3.6.1.5;6.1.1.15
R03228,1.1.1.239|1.1.1.51;1.1.1|1.1.1.184|1.1.1.62;1.1.1.209;1.1.1.149;1.1.1.53;1.1.1.149|1.1.1.357;1.14.14.32;1.14.14.19;1.1.1.213|1.1.1.357|1.1.1.50
R08809,2.3.1.-|2.3.1.219;2.3.1.-|2.3.1.217;2.3.1.211;2.3.1.95;2.3.1.156|2.3.1.74
R05334,1.4.3.13;1.8.3.5;1.4.3.4;1.1.3.20;1.1.3.41;1.4.3.21;1.1.3.13;1.1.3.7;1.1.3.30;1.7.3.1;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
R07613,2.6.1.83;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R09000,2.5.1.139;2.5.1.138;2.5.1|2.5.1.1;2.5.1.36;2.5.1.70;2.5.1.-|2.5.1.136;2.5.1.39
R09786,1.14.13.131;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R02191,2.3.1.180
R05771,4.2.1.103;1.14.13.84;3.8.1.5;6.3.4.11;1.13.11.9;1.13.11.47;5.1.1.15;4.2.1.49
R00490,4.3.1.24;3.5.1.121;2.6.1.7;2.3.2.29
R00223,4.3.1.15;2.6.1.57;3.5.1.114;4.4.1.13;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R10586,2.1.1.290;2.1.1.282;2.1.1.228
R00264,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09089,1.1.1.153;1.1.1|1.1.1.10|1.1.1.153|1.1.1.50|1.3.1.20;1.1.1.320;1.1.1.422;1.1.1.423;1.4.3.3;1.2.1.23;1.1.3.15;1.1.99.31;1.1|1.1.1.272|1.1.1.379|1.2.1.-;4.1.1.1|4.1.1.7|4.1.1.74
R13080,3.5.4.46;1.1.1.37
R09159,1.14.12.12;1.14.14.-|1.14.14.1
R02030,2.7.8.41;3.6.1.26;2.7.8.20;3.1.3.27;3.1.4.-|3.1.4.3;5.4.2.2
R00624,1.1.1.1
R05835,3.5.1.24;2.3.1.65;2.8.3.25;3.1.2.6
R05381,4.2.1.28;4.3.1.7;4.3.99.4;1.13.12.16;1.14.99.9;1.1.5.5;1.1.99.36;1.1.2.8;1.1.2.7;1.11.1.6
R06366,1.2.1.3;1.6.5.4;1.11.1.1|1.14.12.17
R02665,1.13.11.6;1.13.11.39;1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.11.1.6
R09724,2.3.1.42;2.3.1.116;2.3.1.-|2.3.1.224;2.3.1.76;2.7.1.191|2.7.1.69;2.7.1.199;2.3.1.115;2.7.1.211;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.201|2.7.1.69;2.3.1.171;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;4.2.1.85;3.1.1.83;3.5.2.2;2.3.1.118;3.3.2.10
R03238,2.7.1.11
R02456,1.6.5.4;1.1.1.-|1.1.1.215;1.1.1.21;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.45;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R07145,1.1.1.12|1.1.1.14;1.1.1.16;1.1.1.15;1.1.1.407;1.1.1.289;1.1.1.11|1.1.1.67;1.1.1.14|1.1.1.9;1.1.1.56;1.1.1.250;1.1.99.21;1.1.1.138;1.1.1.251|1.1.1.M6;1.1.1.287;1.1.1.10;1.6.5.4;1.11.1.1|1.14.12.17
R09892,4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.62;2.5.1.20;4.2.3.67;4.2.3.-|4.2.3.162;4.2.3.24;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.-|4.2.3.129;4.2.3.77;4.2.3.98;4.2.3.172;4.2.3.75;4.2.3.165;4.2.3.64;4.2.3.-|4.2.3.125;4.2.3.93;4.2.3.-|4.2.3.127;3.1.7.7|4.2.3.194;4.2.3|4.2.3.-|4.2.3.56;4.2.3.-|4.2.3.128;4.2.3.7;1.1.1.71;4.2.3.191;4.2.3.204;4.2.3.173;4.2.3.96;4.2.3.87;4.2.3.139;4.2.3.133;4.2.3.163;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.68;4.2.3.146;4.2.3.198|4.2.3.66
R01496,2.3.1.301;2.3.1.24;2.3.1.207;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.180
R08274,1.14.14.-|1.14.14.1
R00113,1.11.1.1|1.11.1.2;1.11.1.1|1.14.12.17;1.1.1.37
R02815,3.5.4.15;6.3.4.1|6.3.5.2
R04072,2.4.1.109;2.4.99.18;3.2.1.169;3.2.1.97;3.1.1.98;3.1.3.53
R10804,2.4.1.47;2.4.1.46;2.4.1.-|2.4.1.330;2.4.1.184;2.4.1.241;2.4.1.85;3.1.3.4;2.4.1.203;2.4.1.215;2.4.1.159;2.4.1.96;2.4.1.236;3.6.1.45;2.4.1.63;2.4.1.-|2.4.1.266;2.4.1.239;2.4.1.17
R10407,2.7.1.200|2.7.1.69;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.199;2.7.1.207;2.7.3.9;2.7.1.208;3.9.1.3;2.7.1.204;2.7.1.194|2.7.1.69;2.7.1.205;2.7.1.191|2.7.1.69;2.7.1.193|2.7.1.69;2.7.1.206|2.7.1.69;2.7.1.195;2.7.1.192|2.7.1.69
R11718,3.1.3.1;4.1.2.19;2.2.1.1
R07081,1.14.14.-|1.14.14.1
R03577,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R12761,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R12724,1.3.98.7;4.1.3.44;1.21.98.4;2.8.4.4
R11106,1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.3|1.1.99.5
R01207,5.-.-.-|5.1.3.8;2.7.1.59|5.1.3.8;3.1.6.14;2.7.1.60;2.7.1.193|2.7.1.69;3.1.3.29;3.2.1.50;3.2.1.52
R05625,3.6.1.5;3.1.3.1|3.1.3.2|3.1.3.48
R01709,1.2.3.1|1.2.3.8;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15
R01420,1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7
R09185,1.3.1.29;1.17.98.3;1.14.14.1;1.14.14.14;1.14.14.154
R02142,2.4.2.22|2.4.2.8
R06865,1.14.13.-|1.14.13.240;1.14.14.17;1.14.12.23;1.14.13.88;1.14.11.-|1.14.11.61;1.13.11.27;1.10.3.1|1.14.18.1
R05759,2.1.1.80;2.1.1.197;2.1.1.77
R03345,1.14.13.8;1.1.99.37;1.14.11.67;1.14.15.38;1.2.7.5;1.14.99.66;1.1.2.7;1.14.11.66|1.14.11.68|1.14.11.69;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R11542,2.3.1.119;3.1.2.32;2.3.1.300;2.3.1.-|2.3.1.219;2.3.1.-|2.3.1.217;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;6.2.1.2|6.2.1.30;6.2.1.13
R01030,3.1.4.4;2.7.8.24;3.1.4.41;3.1.1.8;2.3.1.135;5.4.2.2
R10990,2.4.1.271;2.4.1.-|2.4.1.330;2.4.1.309;2.4.1.241;2.4.1.-|2.4.1.293;2.4.1.44|2.4.1.73;2.4.1.58;2.4.1.264;2.4.1.185;2.4.1.287;2.4.1.14;2.4.1.111;2.4.1.91;2.4.1.-|2.4.1.292;2.4.1.63;2.4.1.-|2.4.1.291;2.4.1.56;2.4.1.17
R05429,1.14.12.-|1.14.12.26;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.3.1.-|1.3.1.119;1.14.13.245;1.14.13.69;1.14.13.131;1.6.5.4;1.13.11.-|1.14.12.-|1.14.12.25;1.14.13.223;1.14.12.10;1.14.12.17
R01825,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R05649,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R00716,1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00262,3.5.1.122;3.4.11.7;2.3.2.29
R10090,6.3.2.39;3.6.1.5;6.3.2.38;6.3.2.57|6.3.2.af;6.3.2.14;6.3.2.2|6.3.2.3
R06424,5.1.3.2;2.4.1.277;1.-.-.-|1.1.1.271;2.7.7.91;2.7.8.24;2.3.1.26;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.76;2.4.99.20;2.7.4.6
R05782,2.3.1.180
R03633,2.1.1.38;2.1.1.146;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.94;2.1.1.150;2.1.1.4;2.1.1.42;2.1.1.98;2.1.1.85;2.1.1.80;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R00161,2.7.7.2;3.6.1.18|3.6.1.9
R08863,1.11.1.23;1.1.3.41;1.4.3.13;1.8.3.5;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R00883,2.7.7.69;2.7.7.69|2.7.7.78;2.7.7.22|2.7.7.69;2.7.7.91;5.4.2.2;2.7.7.13;2.7.7.27
R06676,5.5.1.23;1.1.1.362;5.5.1.26;2.1.1.-|2.1.1.288;1.13.12.22;2.4.1.326;1.1.1|1.8.1.9;1.11.1.1;1.14.13.180;1.14.13.181;1.1.1.352;2.1.1.131;1.14.14.141;1.14.14.148;2.3.1.235|4.2.1.-;4.1.3.4;1.1.1.349;3.1.1.95;2.3.3.10|4.1.3.5
R10624,5.5.1.24;1.6.5.2
R11503,1.11.1.16;1.11.1.14;1.10.3.2;1.11.1.6
R10987,2.4.1.7;2.4.1.329;3.2.1.26;2.4.1.14;2.4.1.246;2.7.1.69;2.4.1.13
R06863,2.2.1.1;2.2.1.1|2.2.1.3;5.3.1.6
R09417,3.3.2.9;1.14.14.1
R04884,1.14.18.1;4.1.1.84;1.13.12.-|1.14.13.210;1.10.3.1|1.14.18.1;1.14.18.3;1.13.11.8;1.13.11.4;1.13.11.57|1.13.11.8;1.1.3.15;1.1.3.38;1.14.14.172
R05114,2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.1;2.4.99.9;2.4.99.6;3.2.1.18
R05674,2.1.1.98;2.1.1.85;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.80;2.1.1.77
R00806,2.4.1.13;2.4.1.7;3.2.1.26;2.7.1.69;3.1.3.24;3.1.3.79
R04922,2.7.8.2;2.7.1.107;3.1.4.3;2.7.8.27;3.6.1.26
R08824,2.4.1.-|2.4.1.254;2.4.1.239;2.4.1.236;2.4.2.51;2.4.1.297;2.4.1.87;2.4.1.17;2.4.1.15
R04867,2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.123|2.1.1.124;2.1.1.297|2.1.1.298;2.1.1.80
R10896,4.2.3.148;2.5.1.41;4.2.3.71;2.5.1.89;2.5.1.31;2.5.1.62;2.5.1.81;2.5.1.-|2.5.1.32
R10692,1.14.13.26;1.14.13.25;1.1.1.330;1.1.1.36;1.3.1.93;1.1.1.272;1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R00590,4.3.1.15;2.6.1.57;2.6.1.7;3.5.1.114;2.3.1.255|2.3.1.257;3.4.11.18
R06970,3.8.1.8;3.5.4.45|3.5.99.-;3.5.4.11;3.5.2.15;2.7.1.74;1.17.3.2;2.7.1.21
R04027,1.2.3.4;1.4.3.13;1.8.3.5;1.1.3.30;1.1.3.20;1.1.3.18;1.4.3.4;1.1.3.41;1.5.3.13;1.4.3.21;1.1.3.13;1.1.3.7;1.7.3.1;1.1.3.15
R08342,1.14.14.-|1.14.14.1
R11678,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04450,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;4.4.1.13;6.2.1.20
R06853,1.6.5.7;1.13.11.37;1.1.1.184|1.11.1.1;1.1.1|1.1.1.184|1.8.1.9;1.11.1.16;1.1.3.10;1.6.5.2
R04967,1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.3.1.9|2.3.1.-
R02423,3.5.3.9;3.5.1.54;3.5.1.116|3.5.3.19;4.1.1.90;2.3.1.180
R02605,5.5.1.7;1.21.99.5|1.97.1.8;1.3.1.32;1.11.1.10;4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;3.5.4.43|3.5.99.3;3.8.1.5
R06389,1.14.13.105;1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R01361,1.1.1.45;1.1.1.30;1.1.1.2;1.6.5.4;1.1.1.149;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R03685,5.1.3.30|5.1.3.31;3.2.1.26;2.7.1.211;5.1.3.11;2.7.1.3;2.7.1.1
R04257,1.14.13.-|1.6.5.2
R06142,3.2.1.22;3.2.1.107;3.2.1.23
R00262,3.5.1.122;3.4.11.7;2.3.2.29
R04832,1.1.1.50;1.1.1.209|1.1.1.50;1.1.1.213|1.1.1.50;1.1.1|1.1.1.105|1.1.1.184|1.1.1.209|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.1.1.51;1.1.1.210|1.1.1.357;1.1.1.1
R09405,1.14.14.1
R01361,1.1.1.45;1.1.1.30;1.1.1.2;1.6.5.4;1.1.1.149;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R06551,1.14.11.22|1.14.20.5;1.13|1.13.12.19;1.13.12.24;1.14.19.76;1.14.11.9;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.23|1.14.20.6;1.13.11.46;1.14.12.1;1.14.14.117;1.7.3.3;1.14.11.54;1.14.11.53
R09305,2.3.1.235|4.2.1.-;1.13.11.5;2.6.1.63|2.6.1.7;4.2.1.154;1.1.1.252;1.1.1|1.8.1.9
R07310,3.1.2.6
R10161,1.1.1.36;1.1.1.330;1.3.1.93;1.3.8.1|1.3.99.3;1.3.1.-|1.3.1.9|2.3.1.-
R03583,1.1.1|1.1.1.112|1.1.1.184|1.1.1.213|1.1.1.50;1.6.5.2
R11094,3.5.4.46;1.1.1.37
R12298,1.14.12.22;1.14.14.153;2.3.1.230;1.14.18.1;1.14.13.242;1.3.8.1;1.11.1.16;2.6.1.63|2.6.1.7;1.14.13.210;1.2.99.7;1.14.19.76;1.1.1.328;1.14.14.1
R11213,4.1.2.58;4.1.2.51|4.1.2.55;4.1.2.54;4.1.2.14|4.1.2.55;4.1.2.21|4.1.2.55;4.1.2|4.1.3.39
R09654,1.3.5.5;1.10.3.9
R08879,1.1.1|1.1.1.-|1.1.1.215;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12722,2.3.1.244;2.3.1.161;2.3.1.252;2.3.1.111;2.3.1.221;2.3.1.-|2.3.1.235;2.8.1.11|2.8.1.4
